Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season
Jerrod Mustaf,PF,21,NYK,62,825,106,228,0.465,0,1,0.0,106,227,0.467,0.465,56,87,0.644,51,118,169,36,15,14,61,109,268,8.3,0.503,0.004,0.382,7.3,16.1,11.8,6.2,0.9,1.0,18.6,17.3,-0.4,0.8,0.4,0.022,-4.4,-0.6,-5.0,-0.6,0,0.0,OOR,1991
Pete Myers,SG,27,SAS,8,103,10,23,0.435,0,1,0.0,10,22,0.455,0.435,9,11,0.818,2,16,18,14,3,3,14,14,29,7.1,0.521,0.043,0.478,2.3,16.3,9.7,17.8,1.4,1.8,33.5,16.9,-0.2,0.2,0.0,-0.002,-5.7,1.2,-4.5,-0.1,0,0.0,OOR,1991
Larry Nance,PF,31,CLE,80,2927,635,1211,0.524,2,8,0.25,633,1203,0.526,0.525,265,330,0.803,201,485,686,237,66,200,131,219,1537,20.6,0.567,0.007,0.273,8.0,19.2,13.6,13.4,1.1,4.1,8.8,22.2,6.1,3.6,9.8,0.16,2.5,1.1,3.6,4.2,0,0.0,OOR,1991
Craig Neal,PG,26,DEN,10,125,14,35,0.4,3,9,0.333,11,26,0.423,0.443,13,22,0.591,2,14,16,37,4,0,19,26,44,8.2,0.492,0.257,0.629,1.4,11.7,6.0,33.8,1.4,0.0,29.8,18.0,-0.1,0.0,-0.1,-0.047,-5.0,-3.1,-8.2,-0.2,0,0.0,OOR,1991
Ed Nealy,PF,30,PHO,55,573,45,97,0.464,5,16,0.313,40,81,0.494,0.49,28,38,0.737,44,107,151,36,24,4,19,46,123,11.3,0.541,0.165,0.392,8.8,19.4,14.4,7.6,2.0,0.4,14.3,9.4,0.6,0.8,1.5,0.122,-0.3,1.4,1.1,0.4,0,0.0,OOR,1991
Johnny Newman,SF,27,CHH,81,2477,478,1017,0.47,30,84,0.357,448,933,0.48,0.485,385,476,0.809,94,160,254,188,100,17,189,278,1371,15.1,0.559,0.083,0.468,4.2,7.6,5.9,11.9,2.0,0.4,13.4,24.3,2.8,1.3,4.1,0.08,-0.2,-0.8,-1.0,0.7,0,0.0,OOR,1991
Ken Norman,SF,26,LAC,70,2309,520,1037,0.501,6,32,0.188,514,1005,0.511,0.504,173,275,0.629,177,320,497,159,63,63,139,192,1219,16.4,0.526,0.031,0.265,8.1,15.2,11.6,10.9,1.3,1.6,10.7,22.8,2.2,2.6,4.8,0.1,0.8,-0.2,0.5,1.5,0,0.0,OOR,1991
Dan O'Sullivan,C,22,UTA,21,85,7,16,0.438,0,0,0.0,7,16,0.438,0.438,7,11,0.636,5,12,17,4,1,1,4,18,21,6.0,0.504,0.0,0.688,7.4,15.6,11.8,6.4,0.6,0.7,16.1,12.9,0.0,0.1,0.1,0.062,-6.1,-0.5,-6.5,-0.1,0,0.0,OOR,1991
Charles Oakley,PF,27,NYK,76,2739,307,595,0.516,0,2,0.0,307,593,0.518,0.516,239,305,0.784,305,615,920,204,62,17,215,288,853,13.6,0.585,0.003,0.513,13.1,25.2,19.3,10.4,1.1,0.4,22.8,15.0,2.6,3.6,6.2,0.109,-0.8,-0.2,-1.0,0.7,0,0.0,OOR,1991
Alan Ogg,C,23,MIA,31,261,24,55,0.436,0,2,0.0,24,53,0.453,0.436,6,10,0.6,15,34,49,2,6,27,8,53,54,7.4,0.455,0.036,0.182,6.3,14.8,10.5,1.0,1.1,6.3,11.9,10.5,-0.1,0.3,0.3,0.053,-6.5,1.2,-5.2,-0.2,0,0.0,OOR,1991
Hakeem Olajuwon,C,28,HOU,56,2062,487,959,0.508,0,4,0.0,487,955,0.51,0.508,213,277,0.769,219,551,770,131,121,221,174,221,1187,24.3,0.549,0.004,0.289,11.4,28.3,19.9,10.2,2.9,6.4,13.9,25.0,2.9,5.7,8.6,0.201,2.1,4.0,6.2,4.3,0,0.004,Candidate,1991
Jawann Oldham,C,33,IND,4,19,3,6,0.5,0,0,0.0,3,6,0.5,0.5,0,0,0.0,0,3,3,0,0,0,0,1,6,8.1,0.5,0.0,0.0,0.0,17.5,9.1,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.028,-2.1,-3.5,-5.6,0.0,0,0.0,OOR,1991
Brian Oliver,SG,22,PHI,73,800,111,272,0.408,5,18,0.278,106,254,0.417,0.417,52,71,0.732,18,62,80,88,34,4,50,76,279,9.9,0.46,0.066,0.261,2.6,8.5,5.6,16.2,2.1,0.3,14.2,19.3,-0.5,0.6,0.2,0.01,-4.0,-0.5,-4.4,-0.5,0,0.0,OOR,1991
Gerald Paddio,SF,25,CLE,70,1181,212,506,0.419,6,24,0.25,206,482,0.427,0.425,74,93,0.796,38,80,118,90,20,6,71,71,504,9.3,0.461,0.047,0.184,3.7,7.8,5.8,11.9,0.9,0.3,11.5,22.8,-0.9,0.5,-0.4,-0.018,-3.7,-2.7,-6.5,-1.3,0,0.0,OOR,1991
Walter Palmer,C,22,UTA,28,85,15,45,0.333,0,1,0.0,15,44,0.341,0.333,10,15,0.667,6,15,21,6,3,4,6,20,40,8.5,0.388,0.022,0.333,8.9,19.5,14.5,11.1,1.8,2.9,10.4,30.0,-0.2,0.2,-0.1,-0.041,-7.7,-0.2,-7.8,-0.1,0,0.0,OOR,1991
Robert Parish,C,37,BOS,81,2441,485,811,0.598,0,1,0.0,485,810,0.599,0.598,237,309,0.767,271,585,856,66,66,103,153,197,1207,20.6,0.637,0.001,0.381,13.4,24.4,19.3,3.7,1.3,2.4,13.9,19.0,6.1,3.9,10.0,0.198,2.4,-0.3,2.2,2.6,0,0.01,Candidate,1991
John Paxson,PG,30,CHI,82,1971,317,578,0.548,42,96,0.438,275,482,0.571,0.585,34,41,0.829,15,76,91,297,62,3,69,136,710,14.0,0.596,0.166,0.071,0.9,4.5,2.7,19.9,1.6,0.1,10.4,14.4,4.2,1.5,5.7,0.14,0.6,-0.3,0.3,1.1,0,0.0,OOR,1991
Kenny Payne,SF,24,PHI,47,444,68,189,0.36,4,18,0.222,64,171,0.374,0.37,26,29,0.897,17,49,66,16,10,6,21,43,166,7.5,0.411,0.095,0.153,4.4,12.1,8.3,5.4,1.1,0.8,9.4,21.9,-0.7,0.3,-0.3,-0.037,-5.2,-2.1,-7.2,-0.6,0,0.0,OOR,1991
Gary Payton,PG,22,SEA,82,2244,259,575,0.45,1,13,0.077,258,562,0.459,0.451,69,97,0.711,108,135,243,528,165,15,180,249,588,13.2,0.476,0.023,0.169,5.7,7.3,6.5,30.8,3.7,0.4,22.6,14.9,1.0,2.4,3.4,0.073,-0.5,1.3,0.8,1.6,0,0.0,OOR,1991
Will Perdue,C,25,CHI,74,972,116,235,0.494,0,3,0.0,116,232,0.5,0.494,75,112,0.67,122,214,336,47,23,57,75,147,307,13.7,0.54,0.013,0.477,15.0,25.6,20.3,6.0,1.2,3.7,20.9,15.8,0.6,1.7,2.3,0.115,-2.5,0.2,-2.2,-0.1,0,0.0,OOR,1991
Sam Perkins,PF,29,LAL,73,2504,368,744,0.495,18,64,0.281,350,680,0.515,0.507,229,279,0.821,167,371,538,108,64,78,103,247,983,14.8,0.567,0.086,0.375,8.1,16.5,12.5,6.2,1.3,1.8,10.6,16.9,4.4,3.6,8.0,0.153,0.0,0.9,0.9,1.9,0,0.0,OOR,1991
Tim Perry,C,25,PHO,46,587,75,144,0.521,0,5,0.0,75,139,0.54,0.521,43,70,0.614,53,73,126,27,23,43,32,60,193,13.8,0.552,0.035,0.486,10.4,12.9,11.7,5.9,1.9,4.2,15.5,14.4,0.5,0.9,1.4,0.116,-0.6,1.3,0.7,0.4,0,0.0,OOR,1991
Chuck Person,SF,26,IND,80,2566,620,1231,0.504,69,203,0.34,551,1028,0.536,0.532,165,229,0.721,121,296,417,238,56,17,184,221,1474,16.1,0.553,0.165,0.186,5.6,12.8,9.3,14.7,1.1,0.4,12.1,24.8,3.1,0.8,3.9,0.073,1.7,-2.4,-0.7,0.8,0,0.0,OOR,1991
Jim Petersen,C,28,GSW,62,834,114,236,0.483,1,4,0.25,113,232,0.487,0.485,50,76,0.658,69,131,200,27,13,41,48,153,279,9.8,0.518,0.017,0.322,9.1,17.3,13.2,4.2,0.7,2.9,15.1,15.2,0.3,0.6,1.0,0.055,-3.4,-0.7,-4.1,-0.4,0,0.0,OOR,1991
Dražen Petrović,SG,26,TOT,61,1015,243,493,0.493,23,65,0.354,220,428,0.514,0.516,114,137,0.832,51,59,110,86,43,1,81,132,623,16.6,0.563,0.132,0.278,5.2,6.3,5.7,13.9,2.0,0.1,12.8,25.2,1.7,0.8,2.5,0.119,0.2,-0.9,-0.7,0.3,0,0.0,OOR,1991
Ricky Pierce,SG,31,TOT,78,2167,561,1156,0.485,46,116,0.397,515,1040,0.495,0.505,430,471,0.913,67,124,191,168,60,13,147,170,1598,21.0,0.586,0.1,0.407,3.6,6.9,5.3,13.0,1.4,0.4,9.7,29.7,6.7,1.2,7.9,0.174,4.1,-1.8,2.3,2.4,0,0.0,OOR,1991
Ed Pinckney,PF,27,BOS,70,1165,131,243,0.539,0,1,0.0,131,242,0.541,0.539,104,116,0.897,155,186,341,45,61,43,45,147,366,16.6,0.622,0.004,0.477,16.0,16.3,16.1,4.7,2.6,2.1,13.3,12.2,2.9,1.8,4.7,0.195,1.0,1.1,2.1,1.2,0,0.0,OOR,1991
Scottie Pippen,SF,25,CHI,82,3014,600,1153,0.52,21,68,0.309,579,1085,0.534,0.529,240,340,0.706,163,432,595,511,193,93,232,270,1461,20.6,0.561,0.059,0.295,6.5,16.6,11.6,23.5,3.2,1.9,15.1,21.8,5.9,5.4,11.2,0.179,3.2,2.5,5.8,5.9,0,0.0,OOR,1991
Olden Polynice,C,26,TOT,79,2092,316,564,0.56,0,1,0.0,316,563,0.561,0.56,146,252,0.579,220,333,553,42,43,32,88,192,778,14.0,0.576,0.002,0.447,11.8,18.3,15.0,2.8,1.0,1.0,11.5,15.1,3.1,2.0,5.2,0.118,-0.2,-1.1,-1.3,0.4,0,0.0,OOR,1991
Dave Popson,PF,26,BOS,19,64,13,32,0.406,0,0,0.0,13,32,0.406,0.406,9,10,0.9,7,7,14,2,1,2,6,12,35,11.6,0.481,0.0,0.313,13.2,11.1,12.1,4.3,0.8,1.8,14.2,27.9,0.0,0.1,0.0,0.035,-5.6,-3.3,-8.8,-0.1,0,0.0,OOR,1991
Terry Porter,PG,27,POR,81,2665,486,944,0.515,130,313,0.415,356,631,0.564,0.584,279,339,0.823,52,230,282,649,158,12,189,151,1381,21.7,0.632,0.332,0.359,2.2,9.4,5.9,34.0,2.8,0.3,14.7,19.6,9.2,3.9,13.0,0.235,5.6,1.8,7.4,6.2,0,0.026,Candidate,1991
Paul Pressey,SG,32,SAS,70,1683,201,426,0.472,16,57,0.281,185,369,0.501,0.491,110,133,0.827,50,126,176,271,63,32,130,174,528,11.4,0.545,0.134,0.312,3.5,7.9,5.8,21.8,1.8,1.1,21.2,15.2,1.0,2.2,3.2,0.09,-1.2,1.1,-0.1,0.8,0,0.0,OOR,1991
Mark Price,PG,26,CLE,16,571,97,195,0.497,18,53,0.34,79,142,0.556,0.544,59,62,0.952,8,37,45,166,42,2,56,23,271,21.7,0.61,0.272,0.318,1.6,7.5,4.6,44.6,3.7,0.2,20.1,21.3,1.4,0.6,2.0,0.167,4.3,1.2,5.6,1.1,0,0.0,OOR,1991
Kevin Pritchard,PG,23,GSW,62,773,88,229,0.384,5,31,0.161,83,198,0.419,0.395,62,77,0.805,16,49,65,81,30,8,59,104,243,6.9,0.462,0.135,0.336,2.3,7.0,4.6,13.3,1.8,0.6,18.3,16.6,-0.5,0.4,-0.2,-0.012,-4.2,-0.8,-5.0,-0.6,0,0.0,OOR,1991
Brian Quinnett,SG,24,NYK,68,1011,139,303,0.459,15,43,0.349,124,260,0.477,0.483,26,36,0.722,65,80,145,53,22,13,52,100,319,9.0,0.5,0.142,0.119,7.6,8.9,8.2,7.6,1.1,0.8,14.0,16.0,0.1,0.8,0.8,0.039,-2.2,-1.2,-3.4,-0.3,0,0.0,OOR,1991
Kurt Rambis,PF,32,PHO,62,900,83,167,0.497,0,2,0.0,83,165,0.503,0.497,60,85,0.706,77,189,266,64,25,11,45,107,226,11.4,0.553,0.012,0.509,9.8,21.8,16.1,8.7,1.3,0.7,18.0,11.3,0.9,1.3,2.2,0.115,-1.1,0.9,-0.3,0.4,0,0.0,OOR,1991
Blair Rasmussen,C,28,DEN,70,2325,405,885,0.458,2,5,0.4,403,880,0.458,0.459,63,93,0.677,170,508,678,70,52,132,81,307,875,11.7,0.473,0.006,0.105,6.3,22.9,13.8,3.7,0.9,3.0,8.0,15.3,0.6,1.1,1.7,0.036,-3.0,-1.3,-4.3,-1.3,0,0.0,OOR,1991
J.R. Reid,C,22,CHH,80,2467,360,773,0.466,0,2,0.0,360,771,0.467,0.466,182,259,0.703,154,348,502,89,87,47,153,286,902,10.8,0.508,0.003,0.335,7.0,16.7,11.7,5.3,1.7,1.2,14.7,18.0,-0.3,2.1,1.8,0.034,-3.1,-0.6,-3.7,-1.1,0,0.0,OOR,1991
Robert Reid,SF,35,PHI,3,37,2,14,0.143,0,0,0.0,2,14,0.143,0.143,0,0,0.0,2,7,9,4,1,3,3,3,4,0.3,0.143,0.0,0.0,6.2,20.8,13.7,14.1,1.4,4.8,17.6,20.1,-0.2,0.1,-0.2,-0.235,-9.9,-2.0,-11.9,-0.1,0,0.0,OOR,1991
Jerry Reynolds,SG,28,ORL,80,1843,344,793,0.434,10,34,0.294,334,759,0.44,0.44,336,419,0.802,88,211,299,203,95,56,172,123,1034,17.8,0.529,0.043,0.528,5.1,12.9,8.8,17.0,2.5,1.8,15.0,25.4,1.7,1.9,3.7,0.096,1.3,1.0,2.3,2.0,0,0.0,OOR,1991
Glen Rice,SF,23,MIA,77,2646,550,1193,0.461,71,184,0.386,479,1009,0.475,0.491,171,209,0.818,85,296,381,189,101,26,166,216,1342,14.1,0.522,0.154,0.175,3.5,12.7,8.1,11.5,1.8,0.6,11.4,22.4,1.9,2.5,4.4,0.08,-0.1,-0.4,-0.5,1.0,0,0.0,OOR,1991
Pooh Richardson,PG,24,MIN,82,3154,635,1350,0.47,42,128,0.328,593,1222,0.485,0.486,89,165,0.539,82,204,286,734,131,13,174,114,1401,18.1,0.492,0.095,0.122,2.8,8.0,5.3,37.6,2.2,0.3,10.9,21.8,4.5,1.3,5.9,0.089,3.1,-1.1,2.0,3.2,0,0.0,OOR,1991
Mitch Richmond,SG,25,GSW,77,3027,703,1424,0.494,40,115,0.348,663,1309,0.506,0.508,394,465,0.847,147,305,452,238,126,34,230,207,1840,17.8,0.565,0.081,0.327,5.4,11.1,8.2,11.8,1.9,0.7,12.4,24.5,5.2,1.9,7.1,0.113,2.1,-1.1,1.0,2.3,0,0.0,OOR,1991
Doc Rivers,PG,29,ATL,79,2586,444,1020,0.435,88,262,0.336,356,758,0.47,0.478,221,262,0.844,47,206,253,340,148,47,125,216,1197,16.2,0.527,0.257,0.257,1.9,9.0,5.3,19.5,2.8,1.1,9.9,20.1,4.1,2.2,6.3,0.116,1.0,1.0,1.9,2.6,0,0.0,OOR,1991
Fred Roberts,PF,30,MIL,82,2114,357,670,0.533,4,25,0.16,353,645,0.547,0.536,170,209,0.813,107,174,281,135,63,29,135,190,888,13.4,0.583,0.037,0.312,5.9,10.0,7.9,9.5,1.5,0.9,15.1,18.2,2.5,1.7,4.2,0.096,-0.2,-0.9,-1.1,0.5,0,0.0,OOR,1991
Alvin Robertson,SG,28,MIL,81,2598,438,904,0.485,23,63,0.365,415,841,0.493,0.497,199,263,0.757,191,268,459,444,246,16,212,273,1098,18.6,0.538,0.07,0.291,8.6,12.5,10.5,25.4,4.7,0.4,17.2,20.3,3.4,4.3,7.7,0.142,1.6,2.8,4.4,4.2,0,0.0,OOR,1991
Clifford Robinson,PF,24,POR,82,1940,373,806,0.463,6,19,0.316,367,787,0.466,0.467,205,314,0.653,123,226,349,151,78,76,133,263,957,14.1,0.507,0.024,0.39,7.1,12.7,10.0,11.0,1.9,2.4,12.3,22.6,1.2,3.0,4.2,0.104,-1.3,0.9,-0.4,0.8,0,0.0,OOR,1991
David Robinson,C,25,SAS,82,3095,754,1366,0.552,1,7,0.143,753,1359,0.554,0.552,592,777,0.762,335,728,1063,208,127,320,270,264,2101,27.4,0.615,0.005,0.569,12.6,24.7,19.0,10.9,2.0,6.2,13.7,26.6,9.4,7.6,17.0,0.264,5.2,3.3,8.5,8.2,6,0.496,Candidate,1991
Larry Robinson,SG,23,TOT,36,425,62,150,0.413,0,1,0.0,62,149,0.416,0.413,15,27,0.556,29,22,51,35,16,1,27,49,139,7.6,0.429,0.007,0.18,7.5,5.7,6.6,11.4,1.8,0.1,14.3,18.2,-0.4,0.2,-0.1,-0.016,-3.8,-0.9,-4.8,-0.3,0,0.0,OOR,1991
Rumeal Robinson,PG,24,ATL,47,674,108,242,0.446,2,11,0.182,106,231,0.459,0.45,47,80,0.588,20,51,71,132,32,8,76,65,265,11.7,0.478,0.045,0.331,3.1,8.5,5.8,28.5,2.3,0.7,21.5,21.6,-0.5,0.5,-0.1,-0.004,-2.1,-0.9,-3.0,-0.2,0,0.0,OOR,1991
Dennis Rodman,SF,29,DET,82,2747,276,560,0.493,6,30,0.2,270,530,0.509,0.498,111,176,0.631,361,665,1026,85,65,55,94,281,669,13.9,0.525,0.054,0.314,15.0,27.8,21.3,4.4,1.2,1.3,12.9,11.7,3.4,5.2,8.7,0.151,-0.1,0.7,0.6,1.8,0,0.0,OOR,1991
Tree Rollins,C,35,DET,37,202,14,33,0.424,0,0,0.0,14,33,0.424,0.424,8,14,0.571,13,29,42,4,2,20,15,35,36,5.9,0.46,0.0,0.424,7.3,16.5,11.9,2.7,0.5,6.3,27.7,11.8,-0.3,0.4,0.1,0.022,-6.6,2.7,-4.0,-0.1,0,0.0,OOR,1991
Delaney Rudd,PG,28,UTA,82,874,124,285,0.435,17,61,0.279,107,224,0.478,0.465,59,71,0.831,14,52,66,216,36,2,102,92,324,11.8,0.512,0.214,0.249,2.0,6.6,4.4,36.9,2.1,0.1,24.4,21.2,-0.3,0.9,0.6,0.033,-1.4,-1.0,-2.4,-0.1,0,0.0,OOR,1991
John Salley,PF,26,DET,74,1649,179,377,0.475,0,1,0.0,179,376,0.476,0.475,186,256,0.727,137,190,327,70,52,112,91,240,544,13.6,0.556,0.003,0.679,9.5,13.2,11.3,6.1,1.6,4.3,15.7,15.4,1.9,2.9,4.8,0.139,-1.7,2.8,1.1,1.3,0,0.0,OOR,1991
Ralph Sampson,C,30,SAC,25,348,34,93,0.366,1,5,0.2,33,88,0.375,0.371,5,19,0.263,41,70,111,17,11,17,27,54,74,7.2,0.365,0.054,0.204,13.0,23.4,18.1,7.1,1.6,3.1,21.0,16.1,-0.8,0.5,-0.3,-0.038,-6.1,-0.4,-6.5,-0.4,0,0.0,OOR,1991
Jeff Sanders,PF,25,CHH,3,43,6,14,0.429,0,0,0.0,6,14,0.429,0.429,1,2,0.5,3,6,9,1,1,1,1,6,13,8.6,0.437,0.0,0.143,7.8,16.5,12.0,3.4,1.1,1.4,6.3,15.7,0.0,0.0,0.0,0.022,-4.7,-2.2,-6.8,-0.1,0,0.0,OOR,1991
Mike Sanders,SF,30,IND,80,1357,206,494,0.417,4,20,0.2,202,474,0.426,0.421,47,57,0.825,73,112,185,106,37,26,65,198,463,8.4,0.446,0.04,0.115,6.4,9.1,7.8,10.9,1.3,1.1,11.1,18.1,-0.4,0.5,0.1,0.003,-3.3,-1.6,-4.9,-1.0,0,0.0,OOR,1991
Danny Schayes,C,31,MIL,82,2228,298,597,0.499,0,5,0.0,298,592,0.503,0.499,274,328,0.835,174,361,535,98,55,61,106,264,870,14.8,0.587,0.008,0.549,9.1,19.7,14.3,6.2,1.2,1.8,12.5,16.3,4.3,2.6,6.8,0.147,-0.2,-0.4,-0.6,0.8,0,0.0,OOR,1991
Steve Scheffler,C,23,CHH,39,227,20,39,0.513,0,0,0.0,20,39,0.513,0.513,19,21,0.905,21,24,45,9,6,2,4,20,59,12.4,0.612,0.0,0.538,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,0.5,0.1,0.6,0.132,-0.2,-0.9,-1.1,0.0,0,0.0,OOR,1991
Dwayne Schintzius,C,22,SAS,42,398,68,155,0.439,0,2,0.0,68,153,0.444,0.439,22,40,0.55,28,93,121,17,2,29,34,64,158,10.1,0.458,0.013,0.258,8.2,24.5,16.8,6.2,0.2,4.4,16.5,21.6,-0.5,0.8,0.2,0.027,-5.6,0.6,-5.0,-0.3,0,0.0,OOR,1991
Detlef Schrempf,PF,28,IND,82,2632,432,831,0.52,15,40,0.375,417,791,0.527,0.529,441,539,0.818,178,482,660,301,58,22,175,262,1320,18.6,0.618,0.048,0.649,8.0,20.3,14.4,16.2,1.1,0.5,14.1,19.8,7.4,1.6,9.0,0.165,2.8,-0.8,2.0,2.6,0,0.0,OOR,1991
Byron Scott,SG,29,LAL,82,2630,501,1051,0.477,71,219,0.324,430,832,0.517,0.51,118,148,0.797,54,192,246,177,95,21,85,146,1191,14.2,0.534,0.208,0.141,2.5,8.1,5.4,10.3,1.8,0.5,7.1,19.9,3.6,2.9,6.6,0.12,0.3,0.6,0.9,2.0,0,0.0,OOR,1991
Dennis Scott,SG,22,ORL,82,2336,503,1183,0.425,125,334,0.374,378,849,0.445,0.478,153,204,0.75,62,173,235,134,62,25,127,203,1284,13.0,0.504,0.282,0.172,2.8,8.3,5.5,9.3,1.3,0.6,9.1,24.4,1.4,1.2,2.6,0.054,-0.2,-1.3,-1.5,0.3,0,0.0,OOR,1991
Rony Seikaly,C,25,MIA,64,2171,395,822,0.481,2,6,0.333,393,816,0.482,0.482,258,417,0.619,207,502,709,95,51,86,205,213,1050,15.2,0.522,0.007,0.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,0.0,3.1,3.0,0.067,-1.4,-0.3,-1.7,0.1,0,0.0,OOR,1991
John Shasky,C,26,DAL,57,510,51,116,0.44,0,0,0.0,51,116,0.44,0.44,48,79,0.608,58,76,134,11,14,20,27,75,150,11.1,0.497,0.0,0.681,13.0,17.0,15.0,3.0,1.4,2.4,15.2,15.4,0.2,0.5,0.7,0.063,-3.6,-0.9,-4.4,-0.3,0,0.0,OOR,1991
Brian Shaw,PG,24,BOS,79,2772,442,942,0.469,3,27,0.111,439,915,0.48,0.471,204,249,0.819,104,266,370,602,105,34,223,206,1091,15.5,0.519,0.029,0.264,4.5,9.8,7.4,28.1,1.8,0.7,17.5,19.3,3.2,2.7,5.9,0.102,1.0,0.1,1.1,2.2,0,0.0,OOR,1991
Jack Sikma,C,35,MIL,77,1940,295,691,0.427,46,135,0.341,249,556,0.448,0.46,166,197,0.843,108,333,441,143,65,64,130,218,802,13.7,0.516,0.195,0.285,6.5,20.8,13.5,10.7,1.7,2.1,14.3,20.1,1.0,2.6,3.5,0.088,-0.8,0.3,-0.5,0.8,0,0.0,OOR,1991
Lionel Simmons,SF,22,SAC,79,2978,549,1301,0.422,3,11,0.273,546,1290,0.423,0.423,320,435,0.736,193,504,697,315,113,85,230,249,1421,15.4,0.476,0.008,0.334,7.2,19.7,13.3,17.7,1.9,1.8,13.4,25.3,-0.9,3.6,2.7,0.044,-0.5,0.1,-0.4,1.2,0,0.0,OOR,1991
Scott Skiles,PG,26,ORL,79,2714,462,1039,0.445,93,228,0.408,369,811,0.455,0.489,340,377,0.902,57,213,270,660,89,4,252,192,1357,17.8,0.563,0.219,0.363,2.2,8.8,5.4,36.7,1.6,0.1,17.3,21.8,5.5,1.5,7.0,0.124,2.8,-0.9,1.9,2.7,0,0.0,OOR,1991
Charles Smith,SF,25,LAC,74,2703,548,1168,0.469,0,7,0.0,548,1161,0.472,0.469,384,484,0.793,216,392,608,134,81,145,165,267,1480,17.6,0.536,0.006,0.414,8.5,15.9,12.1,7.6,1.4,3.2,10.7,23.2,3.8,3.6,7.4,0.131,0.5,0.6,1.1,2.1,0,0.0,OOR,1991
Charles Smith,PG,23,BOS,5,30,3,7,0.429,0,0,0.0,3,7,0.429,0.429,3,5,0.6,0,2,2,6,1,0,3,7,9,6.3,0.489,0.0,0.714,0.0,6.8,3.7,24.0,1.6,0.0,24.6,17.1,0.0,0.0,0.0,0.009,-7.3,-1.5,-8.8,-0.1,0,0.0,OOR,1991
Clinton Smith,SG,27,WSB,5,45,2,4,0.5,0,0,0.0,2,4,0.5,0.5,3,6,0.5,2,2,4,4,1,0,1,3,7,7.2,0.527,0.0,1.5,4.8,4.9,4.9,11.0,1.1,0.0,13.1,7.1,0.0,0.0,0.1,0.061,-3.0,-1.1,-4.1,0.0,0,0.0,OOR,1991
Derek Smith,SF,29,BOS,2,16,1,4,0.25,0,1,0.0,1,3,0.333,0.25,3,4,0.75,0,0,0,5,1,1,1,3,5,13.7,0.434,0.25,1.0,0.0,0.0,0.0,35.9,3.0,3.6,14.8,17.8,0.0,0.0,0.0,0.102,-1.1,3.1,2.1,0.0,0,0.0,OOR,1991
Kenny Smith,PG,25,HOU,78,2699,522,1003,0.52,49,135,0.363,473,868,0.545,0.545,287,340,0.844,36,127,163,554,106,11,237,131,1380,18.3,0.599,0.135,0.339,1.4,5.0,3.2,30.9,1.9,0.2,17.1,21.2,6.2,2.8,9.0,0.161,2.8,0.1,2.9,3.3,0,0.005,Candidate,1991
Larry Smith,PF,33,HOU,81,1923,128,263,0.487,0,0,0.0,128,263,0.487,0.487,12,50,0.24,302,407,709,88,83,22,93,265,268,10.3,0.47,0.0,0.19,16.8,22.4,19.6,5.8,2.1,0.7,24.6,8.1,0.7,3.6,4.4,0.109,-2.1,1.1,-1.0,0.5,0,0.0,OOR,1991
Michael Smith,PF,25,BOS,47,389,95,200,0.475,6,24,0.25,89,176,0.506,0.49,22,27,0.815,21,35,56,43,6,2,37,27,218,14.3,0.514,0.12,0.135,6.5,9.2,7.9,16.1,0.8,0.3,14.9,26.9,0.1,0.2,0.3,0.042,-0.7,-3.0,-3.7,-0.2,0,0.0,OOR,1991
Otis Smith,SF,27,ORL,75,1885,407,902,0.451,9,46,0.196,398,856,0.465,0.456,221,301,0.734,176,213,389,169,85,35,140,190,1044,17.2,0.505,0.051,0.334,9.9,12.7,11.2,14.5,2.2,1.1,11.9,25.3,1.8,1.7,3.5,0.09,1.4,0.0,1.3,1.6,0,0.0,OOR,1991
Tony Smith,SG,22,LAL,64,695,97,220,0.441,0,7,0.0,97,213,0.455,0.441,40,57,0.702,24,47,71,135,28,12,69,80,234,10.9,0.477,0.032,0.259,4.2,7.5,5.9,27.6,2.1,1.0,22.0,19.7,-0.3,0.8,0.5,0.037,-2.6,0.4,-2.2,0.0,0,0.0,OOR,1991
Rik Smits,C,24,IND,76,1690,342,705,0.485,0,0,0.0,342,705,0.485,0.485,144,189,0.762,116,241,357,84,24,111,86,246,828,14.9,0.525,0.0,0.268,8.2,15.8,12.1,7.4,0.7,3.9,9.8,21.7,1.8,1.1,2.9,0.081,-1.2,-0.9,-2.1,-0.1,0,0.0,OOR,1991
Mike Smrek,C,28,TOT,15,95,9,27,0.333,0,0,0.0,9,27,0.333,0.333,6,12,0.5,7,19,26,4,3,3,3,27,24,5.4,0.372,0.0,0.444,7.9,21.9,14.8,5.5,1.5,1.9,8.5,15.0,-0.1,0.1,0.0,0.018,-7.2,-0.4,-7.6,-0.1,0,0.0,OOR,1991
