Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W/L%
Gary Payton,PG,32,SEA,79,3244,725,1591,0.456,102,272,0.375,623,1319,0.472,0.488,271,354,0.766,73,288,361,642,127,26,209,184,1823,22.1,0.522,0.171,0.223,2.6,10.1,6.4,36.6,2.1,0.6,10.7,27.2,9.1,1.7,10.8,0.16,4.7,-0.7,4.0,4.9,0,0.0,OOR,2001,0.537
Anthony Peeler,SG,31,MIN,75,2126,308,732,0.421,100,256,0.391,208,476,0.437,0.489,75,87,0.862,44,148,192,192,91,18,105,166,791,12.6,0.513,0.35,0.119,2.3,8.0,5.2,13.9,2.2,0.6,12.0,18.6,1.6,1.5,3.2,0.071,-0.4,-0.3,-0.6,0.7,0,0.0,OOR,2001,0.573
Mike Penberthy,PG,26,LAL,53,851,92,222,0.414,55,139,0.396,37,83,0.446,0.538,28,31,0.903,10,53,63,71,22,2,34,57,267,11.2,0.567,0.626,0.14,1.3,7.0,4.2,12.4,1.4,0.2,12.6,14.2,1.3,0.2,1.6,0.088,-0.3,-1.2,-1.6,0.1,0,0.0,OOR,2001,0.683
Will Perdue,C,35,POR,13,58,6,9,0.667,0,0,0.0,6,9,0.667,0.667,2,4,0.5,6,12,18,2,3,2,0,8,14,18.5,0.651,0.0,0.444,12.8,23.9,18.5,5.3,2.8,2.6,0.0,8.6,0.2,0.1,0.3,0.245,1.6,1.7,3.3,0.1,0,0.0,OOR,2001,0.61
Sam Perkins,PF,39,IND,64,999,86,226,0.381,38,110,0.345,48,116,0.414,0.465,32,38,0.842,32,136,168,41,33,18,19,61,242,11.1,0.499,0.487,0.168,3.7,15.0,9.5,6.6,1.8,1.3,7.3,12.2,0.9,1.2,2.0,0.098,0.0,1.0,1.0,0.8,0,0.0,OOR,2001,0.5
Elliot Perry,PG,31,PHO,49,499,65,140,0.464,1,5,0.2,64,135,0.474,0.468,16,22,0.727,9,37,46,79,22,1,38,29,147,11.6,0.491,0.036,0.157,2.0,8.5,5.2,25.8,2.3,0.1,20.2,16.8,0.0,0.7,0.6,0.061,-2.2,0.8,-1.4,0.1,0,0.0,OOR,2001,0.622
Wesley Person,SG,29,CLE,44,958,128,292,0.438,34,84,0.405,94,208,0.452,0.497,24,30,0.8,11,119,130,64,27,11,40,62,314,11.6,0.514,0.288,0.103,1.3,14.4,7.9,11.2,1.5,0.8,11.6,16.3,0.6,0.6,1.2,0.061,-0.8,-0.3,-1.1,0.2,0,0.0,OOR,2001,0.366
Morris Peterson,SG,23,TOR,80,1809,290,673,0.431,63,165,0.382,227,508,0.447,0.478,104,145,0.717,112,147,259,105,63,20,78,164,747,14.1,0.507,0.245,0.215,6.8,9.4,8.1,9.6,1.8,0.8,9.6,20.1,2.3,1.3,3.6,0.096,0.1,-0.8,-0.7,0.5,0,0.0,OOR,2001,0.573
Eric Piatkowski,SG,30,LAC,81,2144,291,672,0.433,120,297,0.404,171,375,0.456,0.522,158,181,0.873,54,187,241,96,46,19,76,123,860,14.6,0.572,0.442,0.269,3.0,9.7,6.4,7.6,1.1,0.6,9.2,17.8,4.5,1.0,5.5,0.123,1.5,-0.8,0.7,1.4,0,0.0,OOR,2001,0.378
Paul Pierce,SF,23,BOS,82,3120,687,1513,0.454,147,384,0.383,540,1129,0.478,0.503,550,738,0.745,94,428,522,253,138,69,262,251,2071,22.3,0.563,0.254,0.488,3.4,16.7,9.8,16.9,2.3,1.7,12.5,30.6,6.9,3.5,10.4,0.16,4.5,-0.1,4.4,5.0,0,0.004,Candidate,2001,0.439
Scottie Pippen,SF,35,POR,64,2133,269,596,0.451,64,186,0.344,205,410,0.5,0.505,119,161,0.739,70,263,333,294,94,35,154,158,721,15.3,0.541,0.312,0.27,4.1,14.2,9.3,21.8,2.4,1.2,18.8,17.9,2.4,2.7,5.1,0.115,1.0,1.2,2.2,2.3,0,0.0,OOR,2001,0.61
Scot Pollard,C,25,SAC,77,1658,185,395,0.468,0,2,0.0,185,393,0.471,0.468,128,171,0.749,173,292,465,47,48,97,66,206,498,15.0,0.53,0.005,0.433,11.5,18.5,15.1,4.2,1.5,3.9,12.3,14.3,2.5,2.9,5.4,0.157,-1.2,0.9,-0.3,0.7,0,0.0,OOR,2001,0.671
Olden Polynice,C,36,UTA,81,1619,206,415,0.496,0,1,0.0,206,414,0.498,0.496,17,65,0.262,157,221,378,31,27,77,78,241,429,9.9,0.484,0.002,0.157,12.3,16.6,14.5,3.1,0.9,3.9,15.0,14.8,0.2,1.8,2.0,0.058,-3.1,-0.7,-3.9,-0.8,0,0.0,OOR,2001,0.646
Mark Pope,PF,28,MIL,63,942,62,142,0.437,5,24,0.208,57,118,0.483,0.454,22,35,0.629,56,91,147,38,16,26,17,140,151,7.2,0.48,0.169,0.246,6.8,10.9,8.8,5.6,0.9,2.0,9.7,8.4,0.8,0.5,1.3,0.068,-3.0,0.1,-2.9,-0.2,0,0.0,OOR,2001,0.634
Chris Porter,SF,22,GSW,51,1147,173,445,0.389,0,5,0.0,173,440,0.393,0.389,94,141,0.667,89,100,189,61,45,6,59,111,440,11.1,0.434,0.011,0.317,7.6,10.1,8.7,9.0,2.0,0.4,10.4,20.8,-0.1,0.3,0.2,0.008,-2.7,-1.8,-4.5,-0.7,0,0.0,OOR,2001,0.207
Terry Porter,PG,37,SAS,80,1678,197,440,0.448,87,205,0.424,110,235,0.468,0.547,92,116,0.793,24,177,201,251,52,11,104,88,573,15.5,0.583,0.466,0.264,1.7,11.4,6.8,24.5,1.7,0.5,17.5,16.7,3.0,2.3,5.4,0.154,1.6,1.0,2.6,2.0,0,0.0,OOR,2001,0.707
James Posey,SF,24,DEN,82,2255,243,590,0.412,65,217,0.3,178,373,0.477,0.467,115,141,0.816,125,306,431,163,93,40,102,226,666,12.5,0.511,0.368,0.239,5.9,14.9,10.4,11.2,2.1,1.2,13.5,14.9,2.1,1.7,3.8,0.08,-1.0,0.6,-0.4,0.9,0,0.0,OOR,2001,0.488
Lavor Postell,SG,22,NYK,26,169,17,54,0.315,3,11,0.273,14,43,0.326,0.343,22,27,0.815,8,17,25,5,4,2,17,12,59,7.2,0.448,0.204,0.5,5.9,11.8,8.9,5.0,1.3,1.0,20.5,24.0,-0.3,0.2,-0.1,-0.027,-4.2,-0.9,-5.1,-0.1,0,0.0,OOR,2001,0.585
Vitaly Potapenko,C,25,BOS,82,1901,248,521,0.476,0,0,0.0,248,521,0.476,0.476,115,158,0.728,206,289,495,64,52,23,105,228,611,12.8,0.517,0.0,0.303,12.1,18.5,15.2,5.9,1.4,0.9,15.1,16.6,1.8,1.7,3.4,0.087,-2.0,-1.6,-3.6,-0.8,0,0.0,OOR,2001,0.439
Brent Price,PG,32,VAN,6,30,3,11,0.273,1,4,0.25,2,7,0.286,0.318,6,7,0.857,1,3,4,5,2,0,4,8,13,9.4,0.462,0.364,0.636,3.8,11.4,7.6,26.6,3.5,0.0,22.1,27.5,0.0,0.0,0.0,-0.003,-5.8,0.3,-5.5,0.0,0,0.0,OOR,2001,0.28
Laron Profit,PG,23,WAS,35,605,56,142,0.394,7,26,0.269,49,116,0.422,0.419,33,45,0.733,18,46,64,89,36,11,46,43,152,11.7,0.47,0.183,0.317,3.4,9.1,6.2,23.5,3.1,1.3,22.1,15.3,-0.1,0.4,0.3,0.023,-1.4,0.4,-1.0,0.2,0,0.0,OOR,2001,0.232
Joel Przybilla,C,21,MIL,33,270,12,35,0.343,0,0,0.0,12,35,0.343,0.343,3,11,0.273,29,42,71,2,3,30,13,56,27,5.9,0.339,0.0,0.314,12.3,17.5,14.9,1.0,0.6,8.2,24.6,8.9,-0.2,0.3,0.1,0.018,-6.8,0.6,-6.3,-0.3,0,0.0,OOR,2001,0.634
Theo Ratliff,C,27,PHI,50,1800,228,457,0.499,0,0,0.0,228,457,0.499,0.499,165,217,0.76,125,288,413,58,30,187,126,165,621,16.3,0.562,0.0,0.475,8.0,17.7,13.0,5.3,0.9,7.6,18.6,17.0,1.7,3.5,5.2,0.138,-1.1,2.7,1.6,1.6,0,0.0,OOR,2001,0.683
Eldridge Recasner,PG,33,CHH,43,403,38,114,0.333,13,39,0.333,25,75,0.333,0.39,14,18,0.778,13,37,50,39,6,1,27,30,103,6.2,0.422,0.342,0.158,3.7,10.4,7.1,15.9,0.8,0.2,18.1,17.0,-0.4,0.4,0.0,-0.004,-3.8,-1.1,-4.9,-0.3,0,0.0,OOR,2001,0.561
Michael Redd,SG,21,MIL,6,35,5,19,0.263,0,3,0.0,5,16,0.313,0.263,3,6,0.5,3,1,4,1,1,0,1,2,13,3.4,0.3,0.158,0.316,9.8,3.2,6.5,4.4,1.5,0.0,4.4,29.3,-0.1,0.0,-0.1,-0.163,-6.2,-5.2,-11.4,-0.1,0,0.0,OOR,2001,0.634
Bryant Reeves,C,27,VAN,75,1832,254,552,0.46,1,4,0.25,253,548,0.462,0.461,113,142,0.796,132,320,452,80,43,54,90,243,622,12.8,0.506,0.007,0.257,8.3,19.8,14.1,7.4,1.2,2.0,12.8,17.6,1.2,1.7,2.9,0.075,-2.6,-0.2,-2.8,-0.4,0,0.0,OOR,2001,0.28
Don Reid,PF,27,ORL,65,764,82,145,0.566,0,0,0.0,82,145,0.566,0.566,46,75,0.613,84,158,242,21,23,54,48,190,210,13.1,0.59,0.0,0.517,11.9,23.5,17.6,4.2,1.6,5.2,21.2,13.1,0.8,1.4,2.3,0.141,-4.3,1.6,-2.8,-0.2,0,0.0,OOR,2001,0.524
J.R. Reid,PF,32,CLE,6,39,2,5,0.4,0,0,0.0,2,5,0.4,0.4,6,8,0.75,5,3,8,1,2,1,1,4,10,15.7,0.587,0.0,1.6,14.9,8.9,11.9,3.8,2.7,1.9,10.5,11.0,0.1,0.0,0.1,0.174,1.1,0.4,1.5,0.0,0,0.0,OOR,2001,0.366
Glen Rice,SF,33,NYK,75,2212,331,752,0.44,82,211,0.389,249,541,0.46,0.495,155,182,0.852,61,246,307,89,41,13,96,179,899,13.7,0.54,0.281,0.242,3.4,13.0,8.4,7.4,1.0,0.5,10.3,20.5,2.7,2.9,5.7,0.123,0.5,0.1,0.5,1.4,0,0.0,OOR,2001,0.585
Quentin Richardson,SG,20,LAC,76,1358,232,525,0.442,50,151,0.331,182,374,0.487,0.49,99,158,0.627,105,152,257,62,42,7,64,98,613,16.5,0.516,0.288,0.301,9.1,12.5,10.8,8.3,1.7,0.4,9.7,22.4,2.1,1.0,3.0,0.106,2.0,-1.1,0.8,0.9,0,0.0,OOR,2001,0.378
Mitch Richmond,SG,35,WAS,37,1216,205,504,0.407,45,133,0.338,160,371,0.431,0.451,143,160,0.894,15,94,109,111,43,7,84,86,598,14.9,0.521,0.264,0.317,1.4,9.2,5.2,16.6,1.8,0.4,12.8,24.1,1.4,0.2,1.6,0.065,1.0,-1.2,-0.3,0.5,0,0.0,OOR,2001,0.232
Isaiah Rider,SG,29,LAL,67,1206,201,472,0.426,34,92,0.37,167,380,0.439,0.462,71,83,0.855,44,112,156,111,27,7,98,105,507,11.8,0.499,0.195,0.176,4.2,10.4,7.3,15.0,1.2,0.4,16.2,22.5,0.3,0.5,0.8,0.033,-1.4,-2.0,-3.4,-0.4,0,0.0,OOR,2001,0.683
Terrance Roberson,SF,24,CHH,3,13,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,1,0,0,2,3,0,-15.0,0.0,0.5,0.0,0.0,8.7,4.4,10.9,0.0,0.0,50.0,14.2,-0.1,0.0,-0.1,-0.334,-18.7,-2.4,-21.1,-0.1,0,0.0,OOR,2001,0.561
Clifford Robinson,PF,34,PHO,82,2751,501,1186,0.422,90,249,0.361,411,937,0.439,0.46,253,357,0.709,105,229,334,237,87,82,186,258,1345,14.8,0.501,0.21,0.301,4.2,9.6,6.9,15.4,1.6,2.2,12.2,24.8,1.6,3.9,5.4,0.095,0.5,0.4,0.9,2.0,0,0.0,OOR,2001,0.622
David Robinson,C,35,SAS,80,2371,400,823,0.486,0,1,0.0,400,822,0.487,0.486,351,470,0.747,208,483,691,116,80,197,122,212,1151,23.7,0.559,0.001,0.571,10.4,22.0,16.5,8.8,1.8,5.8,10.6,22.8,6.4,5.7,12.1,0.246,2.5,2.7,5.2,4.3,0,0.006,Candidate,2001,0.707
Eddie Robinson,SF,24,CHH,67,1201,216,407,0.531,2,4,0.5,214,403,0.531,0.533,64,88,0.727,60,138,198,59,50,32,43,66,498,17.9,0.559,0.01,0.216,5.7,13.1,9.4,9.4,2.2,2.0,8.8,18.8,2.1,1.8,4.0,0.159,1.4,1.1,2.5,1.4,0,0.0,OOR,2001,0.561
Glenn Robinson,SF,28,MIL,76,2813,684,1460,0.468,55,184,0.299,629,1276,0.493,0.487,251,306,0.82,124,402,526,252,86,62,219,191,1674,20.1,0.525,0.126,0.21,5.0,16.1,10.6,16.5,1.6,1.6,12.1,29.2,4.2,2.5,6.7,0.114,2.3,-1.0,1.3,2.4,0,0.0,OOR,2001,0.634
Jamal Robinson,SF,27,MIA,6,72,3,22,0.136,0,2,0.0,3,20,0.15,0.136,0,0,0.0,3,8,11,2,6,0,3,7,6,-1.9,0.136,0.091,0.0,5.0,13.2,9.1,4.4,4.6,0.0,12.0,16.8,-0.4,0.2,-0.2,-0.166,-10.9,1.1,-9.9,-0.1,0,0.0,OOR,2001,0.61
James Robinson,PG,30,ORL,6,50,4,11,0.364,2,5,0.4,2,6,0.333,0.455,0,0,0.0,0,8,8,0,4,1,4,5,10,5.1,0.455,0.455,0.0,0.0,18.2,8.9,0.0,4.1,1.5,26.7,13.3,-0.1,0.1,0.0,-0.017,-7.9,2.0,-5.9,-0.1,0,0.0,OOR,2001,0.524
Larry Robinson,PG-SG,33,ATL,34,632,67,184,0.364,44,116,0.379,23,68,0.338,0.484,21,24,0.875,23,64,87,36,28,2,25,46,199,11.8,0.511,0.63,0.13,4.0,11.4,7.7,9.1,2.3,0.2,11.4,15.5,0.6,0.5,1.1,0.083,0.3,0.5,0.9,0.5,0,0.0,OOR,2001,0.305
Carlos Rogers,C,29,HOU,39,544,75,110,0.682,0,1,0.0,75,109,0.688,0.682,29,52,0.558,48,91,139,9,10,18,17,33,179,18.1,0.674,0.009,0.473,10.5,18.9,14.8,2.7,1.0,2.3,11.3,12.7,1.5,0.5,2.0,0.18,2.4,-0.4,2.0,0.6,0,0.0,OOR,2001,0.549
Rodney Rogers,SF,29,PHO,82,2183,377,876,0.43,56,189,0.296,321,687,0.467,0.462,188,247,0.761,94,265,359,180,97,47,157,269,998,14.6,0.507,0.216,0.282,4.8,14.0,9.3,14.5,2.3,1.6,13.8,23.3,1.0,3.7,4.7,0.104,-0.7,1.3,0.6,1.4,0,0.0,OOR,2001,0.622
Sean Rooks,C,31,LAC,82,1553,169,395,0.428,1,2,0.5,168,393,0.427,0.429,107,143,0.748,91,212,303,77,34,64,73,197,446,11.5,0.487,0.005,0.362,6.9,15.2,11.2,8.1,1.2,2.9,13.7,15.8,0.8,1.5,2.3,0.07,-2.3,0.7,-1.7,0.1,0,0.0,OOR,2001,0.378
Jalen Rose,SF,28,IND,72,2943,567,1242,0.457,59,174,0.339,508,1068,0.476,0.48,285,344,0.828,37,322,359,435,65,43,211,230,1478,17.8,0.53,0.14,0.277,1.5,12.0,6.9,28.7,1.2,1.0,13.2,25.5,4.8,2.5,7.3,0.119,2.1,-0.4,1.8,2.7,0,0.0,OOR,2001,0.5
Malik Rose,PF,26,SAS,57,1219,160,368,0.435,3,17,0.176,157,351,0.447,0.439,114,160,0.713,95,213,308,48,59,40,74,148,437,14.8,0.498,0.046,0.435,9.3,18.8,14.3,6.6,2.6,2.3,14.4,19.8,0.7,2.6,3.3,0.131,-1.7,2.2,0.4,0.8,0,0.0,OOR,2001,0.707
Michael Ruffin,PF,24,CHI,45,879,40,90,0.444,0,0,0.0,40,90,0.444,0.444,39,77,0.506,101,161,262,39,30,38,46,131,119,10.1,0.48,0.0,0.856,13.1,22.6,17.7,6.9,1.8,3.2,27.1,9.0,0.2,0.9,1.0,0.056,-3.5,0.1,-3.4,-0.3,0,0.0,OOR,2001,0.183
Bryon Russell,SF,30,UTA,78,2473,308,700,0.44,95,230,0.413,213,470,0.453,0.508,222,285,0.779,94,236,330,160,96,20,113,229,933,14.1,0.565,0.329,0.407,4.8,11.6,8.3,10.4,2.1,0.7,12.0,17.5,4.5,2.3,6.8,0.133,1.1,0.2,1.3,2.0,0,0.0,OOR,2001,0.646
Arvydas Sabonis,C,36,POR,61,1299,247,516,0.479,1,15,0.067,246,501,0.491,0.48,121,156,0.776,51,280,331,91,40,62,85,137,616,18.4,0.527,0.029,0.302,4.9,24.9,15.2,12.3,1.7,3.5,12.7,24.0,1.5,2.3,3.7,0.138,-0.2,1.4,1.2,1.1,0,0.0,OOR,2001,0.61
Soumaila Samake,C,22,NJN,34,226,18,48,0.375,0,0,0.0,18,48,0.375,0.375,10,24,0.417,22,31,53,1,2,14,4,23,46,9.0,0.393,0.0,0.5,10.9,16.2,13.5,0.7,0.5,4.6,6.4,12.6,0.0,0.2,0.1,0.028,-2.9,-0.9,-3.9,-0.1,0,0.0,OOR,2001,0.317
Pepe Sánchez,PG,23,PHI,29,150,9,28,0.321,0,1,0.0,9,27,0.333,0.321,2,2,1.0,3,12,15,41,11,1,6,21,20,12.6,0.346,0.036,0.071,2.3,8.9,5.6,41.3,3.9,0.5,17.2,10.5,0.1,0.2,0.3,0.107,-2.2,2.8,0.6,0.1,0,0.0,OOR,2001,0.683
Daniel Santiago,C,24,PHO,54,581,64,134,0.478,0,0,0.0,64,134,0.478,0.478,42,61,0.689,35,67,102,11,17,21,47,101,170,7.9,0.528,0.0,0.455,6.7,13.3,9.9,3.0,1.5,2.6,22.6,16.0,-0.3,0.9,0.6,0.052,-5.8,1.1,-4.8,-0.4,0,0.0,OOR,2001,0.622
Detlef Schrempf,SF,38,POR,26,397,39,95,0.411,3,8,0.375,36,87,0.414,0.426,23,27,0.852,17,61,78,44,7,3,28,43,104,9.8,0.487,0.084,0.284,5.3,17.7,11.7,16.8,0.9,0.6,20.8,15.8,0.1,0.4,0.5,0.057,-2.8,-0.3,-3.1,-0.1,0,0.0,OOR,2001,0.61
Shawnelle Scott,C,28,SAS,27,144,17,41,0.415,0,0,0.0,17,41,0.415,0.415,9,22,0.409,23,27,50,4,5,6,11,23,43,12.0,0.424,0.0,0.537,19.0,20.2,19.6,4.6,1.9,2.9,17.8,20.1,-0.1,0.3,0.2,0.071,-4.5,-0.6,-5.1,-0.1,0,0.0,OOR,2001,0.707
Brian Shaw,SG,34,LAL,80,1833,164,411,0.399,42,135,0.311,122,276,0.442,0.45,51,64,0.797,48,256,304,258,49,27,97,159,421,10.9,0.479,0.328,0.156,3.0,15.6,9.4,20.4,1.4,1.0,18.1,13.1,1.2,1.4,2.5,0.067,-1.1,0.2,-0.9,0.5,0,0.0,OOR,2001,0.683
Brian Skinner,PF,24,LAC,39,584,64,161,0.398,0,0,0.0,64,161,0.398,0.398,32,59,0.542,55,113,168,18,14,11,32,61,160,10.4,0.428,0.0,0.366,11.1,21.5,16.5,5.0,1.3,1.3,14.6,17.3,-0.3,0.6,0.3,0.028,-3.3,-1.0,-4.2,-0.3,0,0.0,OOR,2001,0.378
Reggie Slater,PF,30,MIN,55,686,90,175,0.514,0,0,0.0,90,175,0.514,0.514,74,110,0.673,78,108,186,26,18,9,43,126,254,14.1,0.568,0.0,0.629,12.9,18.2,15.5,5.7,1.4,0.9,16.1,17.6,1.2,0.7,1.8,0.129,-2.3,-1.4,-3.7,-0.3,0,0.0,OOR,2001,0.573
Jabari Smith,C,23,SAC,9,66,11,22,0.5,0,0,0.0,11,22,0.5,0.5,4,6,0.667,1,7,8,6,4,0,3,7,26,14.7,0.528,0.0,0.273,1.7,11.1,6.5,14.8,3.1,0.0,10.9,18.5,0.1,0.1,0.2,0.126,-2.3,0.4,-1.9,0.0,0,0.0,OOR,2001,0.671
Joe Smith,PF,25,DET,69,1941,308,765,0.403,0,5,0.0,308,760,0.405,0.403,231,287,0.805,160,331,491,79,47,50,88,258,847,14.6,0.475,0.007,0.375,8.7,18.6,13.5,7.1,1.2,1.8,9.0,21.9,1.9,2.5,4.4,0.11,-1.6,-0.2,-1.9,0.1,0,0.0,OOR,2001,0.39
Michael Smith,PF,28,WAS,79,1610,106,218,0.486,0,1,0.0,106,217,0.488,0.486,89,154,0.578,172,390,562,101,57,37,62,156,301,14.0,0.527,0.005,0.706,12.3,28.9,20.4,9.6,1.8,1.6,17.8,9.6,2.0,1.6,3.6,0.108,0.0,0.2,0.2,0.9,0,0.0,OOR,2001,0.232
Mike Smith,SF,24,WAS,17,180,19,59,0.322,3,18,0.167,16,41,0.39,0.347,10,16,0.625,10,12,22,10,5,3,7,8,51,8.1,0.386,0.305,0.271,6.4,7.9,7.2,9.0,1.4,1.2,9.6,18.1,-0.1,0.0,-0.1,-0.033,-1.6,-2.5,-4.2,-0.1,0,0.0,OOR,2001,0.232
Steve Smith,SG,31,POR,81,2542,359,788,0.456,78,230,0.339,281,558,0.504,0.505,309,347,0.89,87,185,272,213,48,24,137,203,1105,15.9,0.587,0.292,0.44,4.2,8.4,6.4,13.6,1.0,0.7,12.7,19.7,6.6,1.6,8.2,0.155,1.5,-0.9,0.6,1.7,0,0.0,OOR,2001,0.61
Tony Smith,SG,32,ATL,6,78,8,23,0.348,0,2,0.0,8,21,0.381,0.348,1,2,0.5,2,1,3,10,7,0,9,12,17,3.8,0.356,0.087,0.087,2.8,1.4,2.1,20.5,4.7,0.0,27.4,18.8,-0.3,0.1,-0.2,-0.11,-8.5,-0.1,-8.6,-0.1,0,0.0,OOR,2001,0.305
Eric Snow,PG,27,PHI,50,1740,182,435,0.418,5,19,0.263,177,416,0.425,0.424,122,154,0.792,27,139,166,369,77,7,124,123,491,14.0,0.488,0.044,0.354,1.8,8.8,5.4,33.9,2.3,0.3,19.8,16.3,1.5,2.3,3.8,0.105,-0.6,0.9,0.3,1.0,0,0.0,OOR,2001,0.683
Felton Spencer,C,33,NYK,18,113,12,20,0.6,0,0,0.0,12,20,0.6,0.6,15,25,0.6,16,19,35,2,2,2,11,24,39,13.5,0.629,0.0,1.25,17.7,19.7,18.7,3.0,1.0,1.4,26.2,18.2,0.2,0.2,0.4,0.152,-4.4,-0.2,-4.6,-0.1,0,0.0,OOR,2001,0.585
Latrell Sprewell,SF,30,NYK,77,3017,524,1219,0.43,41,135,0.304,483,1084,0.446,0.447,275,351,0.783,49,298,347,269,106,28,218,159,1364,15.1,0.497,0.111,0.288,2.0,11.6,7.0,17.2,1.9,0.8,13.7,25.8,0.5,4.6,5.1,0.082,0.0,0.8,0.7,2.1,0,0.0,OOR,2001,0.585
Jerry Stackhouse,SG,26,DET,80,3215,774,1927,0.402,166,473,0.351,608,1454,0.418,0.445,666,810,0.822,99,216,315,410,97,54,326,160,2380,21.8,0.521,0.245,0.42,3.2,7.3,5.2,25.8,1.5,1.2,12.5,35.2,6.6,2.6,9.2,0.137,5.8,-0.7,5.1,5.8,0,0.002,Candidate,2001,0.39
John Starks,SG,35,UTA,75,2122,273,686,0.398,64,182,0.352,209,504,0.415,0.445,89,111,0.802,29,125,154,178,73,10,94,217,699,9.3,0.476,0.265,0.162,1.7,7.2,4.5,13.5,1.8,0.4,11.3,18.0,0.6,1.5,2.1,0.048,-2.2,-0.4,-2.5,-0.3,0,0.0,OOR,2001,0.646
Vladimir Stepania,C,24,NJN,29,280,28,88,0.318,1,4,0.25,27,84,0.321,0.324,25,34,0.735,35,74,109,16,10,11,19,47,82,12.2,0.398,0.045,0.386,14.0,31.2,22.4,9.4,1.9,2.9,15.6,19.8,-0.2,0.4,0.2,0.035,-3.8,-0.7,-4.5,-0.2,0,0.0,OOR,2001,0.317
DeShawn Stevenson,SG,19,UTA,40,293,31,91,0.341,1,12,0.083,30,79,0.38,0.346,26,38,0.684,9,19,28,18,10,2,28,29,89,4.3,0.413,0.132,0.418,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,-0.6,0.2,-0.4,-0.071,-6.0,-1.7,-7.7,-0.4,0,0.0,OOR,2001,0.646
Michael Stewart,C,25,TOR,26,123,11,34,0.324,0,0,0.0,11,34,0.324,0.324,11,18,0.611,16,13,29,2,4,3,5,19,33,8.7,0.394,0.0,0.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,0.0,0.1,0.1,0.036,-4.6,-1.8,-6.5,-0.1,0,0.0,OOR,2001,0.573
Bryant Stith,SG,30,BOS,78,2504,245,611,0.401,91,242,0.376,154,369,0.417,0.475,175,207,0.845,65,219,284,168,93,14,90,182,756,11.7,0.538,0.396,0.339,2.9,10.7,6.6,11.2,1.9,0.4,11.4,14.4,3.1,1.7,4.8,0.093,-0.9,-0.2,-1.1,0.6,0,0.0,OOR,2001,0.439
John Stockton,PG,38,UTA,82,2397,328,651,0.504,61,132,0.462,267,519,0.514,0.551,227,278,0.817,54,173,227,713,132,21,203,194,944,22.3,0.61,0.203,0.427,2.9,8.8,5.9,48.7,2.9,0.7,20.8,18.8,8.2,2.6,10.8,0.216,5.5,1.2,6.7,5.3,0,0.001,Candidate,2001,0.646
Peja Stojaković,SF,23,SAC,75,2905,559,1189,0.47,144,360,0.4,415,829,0.501,0.531,267,312,0.856,93,341,434,164,91,13,146,144,1529,18.4,0.576,0.303,0.262,3.5,12.3,8.0,9.6,1.6,0.3,9.9,22.4,6.8,3.3,10.1,0.168,2.8,-0.3,2.5,3.2,0,0.0,OOR,2001,0.671
Damon Stoudamire,PG,27,POR,82,2655,406,935,0.434,82,219,0.374,324,716,0.453,0.478,172,207,0.831,69,234,303,468,106,8,191,202,1066,16.3,0.519,0.234,0.221,3.2,10.2,6.8,29.1,2.1,0.2,15.7,21.3,4.1,2.5,6.7,0.121,1.1,-0.1,1.0,2.0,0,0.0,OOR,2001,0.61
Erick Strickland,PG,27,NYK,50,830,81,267,0.303,30,95,0.316,51,172,0.297,0.36,68,79,0.861,18,110,128,95,44,2,48,88,260,10.7,0.431,0.356,0.296,2.6,15.2,9.0,18.6,2.9,0.2,13.7,19.9,-0.4,1.2,0.8,0.046,-3.0,1.7,-1.3,0.1,0,0.0,OOR,2001,0.585
Mark Strickland,SF,30,DEN,55,719,103,239,0.431,1,2,0.5,102,237,0.43,0.433,45,70,0.643,54,107,161,24,16,22,34,72,252,11.9,0.467,0.008,0.293,8.1,16.7,12.3,5.6,1.2,2.1,11.2,18.9,0.1,0.5,0.6,0.037,-2.1,-1.2,-3.3,-0.2,0,0.0,OOR,2001,0.488
Rod Strickland,PG,34,WAS,54,1371,182,429,0.424,4,17,0.235,178,412,0.432,0.429,130,173,0.751,36,104,140,303,53,5,107,76,498,16.1,0.493,0.04,0.403,3.1,9.0,6.0,37.1,2.0,0.3,17.5,20.1,1.7,0.5,2.2,0.076,1.5,-0.9,0.6,0.9,0,0.0,OOR,2001,0.232
Derek Strong,PF,32,LAC,28,491,45,117,0.385,0,1,0.0,45,116,0.388,0.385,28,37,0.757,34,74,108,7,14,1,22,30,118,8.8,0.443,0.009,0.316,8.2,16.8,12.6,2.3,1.5,0.1,14.2,14.6,-0.1,0.4,0.3,0.026,-2.5,-0.1,-2.6,-0.1,0,0.0,OOR,2001,0.378
