Player,Pos,Age,Tm,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,First,Share,Status,Season,W
Pete Williams,PF,20,DEN,53,573,67,111,0.604,0,0,0.0,67,111,0.604,0.604,17,40,0.425,47,99,146,14,19,23,19,68,151,11.6,0.587,0.0,0.36,8.2,18.9,13.3,3.0,1.5,2.2,12.9,9.9,0.6,0.8,1.4,0.116,-1.6,0.6,-1.0,0.1,0,0.0,OOR,1986,44.0
Ray Williams,PG,31,SAS,47,827,117,306,0.382,6,19,0.316,111,287,0.387,0.392,115,126,0.913,35,51,86,187,61,4,101,124,355,13.5,0.491,0.062,0.412,4.8,6.8,5.8,30.0,3.5,0.3,21.8,22.6,0.0,1.0,1.0,0.058,-1.3,0.5,-0.8,0.3,0,0.0,OOR,1986,62.0
Sly Williams,SF,28,BOS,6,54,5,21,0.238,0,4,0.0,5,17,0.294,0.238,7,12,0.583,7,8,15,2,1,1,7,15,17,-0.6,0.323,0.19,0.571,15.3,15.3,15.3,4.4,0.9,1.0,21.0,25.3,-0.2,0.1,-0.2,-0.136,-10.5,-1.7,-12.3,-0.1,0,0.0,OOR,1986,67.0
Kevin Willis,PF,23,ATL,82,2300,419,811,0.517,0,6,0.0,419,805,0.52,0.517,172,263,0.654,243,461,704,45,66,44,177,294,1010,14.1,0.545,0.007,0.324,11.7,22.0,16.9,2.8,1.4,1.1,16.0,19.6,1.4,3.3,4.7,0.099,-1.3,-0.6,-1.9,0.0,0,0.0,OOR,1986,50.0
Voise Winters,SF,23,PHI,4,17,3,13,0.231,0,1,0.0,3,12,0.25,0.231,0,0,0.0,1,2,3,0,1,0,2,1,6,-5.6,0.231,0.077,0.0,6.6,13.1,9.9,0.0,2.8,0.0,13.3,35.5,-0.1,0.0,-0.1,-0.355,-15.0,-6.9,-21.8,-0.1,0,0.0,OOR,1986,54.0
Randy Wittman,SG,26,ATL,81,2760,467,881,0.53,5,16,0.313,462,865,0.534,0.533,104,135,0.77,51,119,170,306,81,14,114,118,1043,13.0,0.555,0.018,0.153,2.0,4.7,3.4,15.8,1.4,0.3,10.8,15.6,3.9,2.0,5.9,0.103,0.3,0.2,0.5,1.7,0,0.0,OOR,1986,50.0
Al Wood,SG,27,SEA,78,1749,355,817,0.435,5,37,0.135,350,780,0.449,0.438,187,239,0.782,80,164,244,114,57,19,107,171,902,13.5,0.489,0.045,0.293,5.3,11.4,8.3,10.3,1.6,0.7,10.4,24.6,0.7,1.8,2.5,0.068,-0.8,-0.7,-1.5,0.2,0,0.0,OOR,1986,
Leon Wood,PG,23,WSB,68,1198,184,466,0.395,41,114,0.36,143,352,0.406,0.439,123,155,0.794,25,65,90,182,34,0,74,70,532,13.3,0.498,0.245,0.333,2.3,5.9,4.1,22.0,1.4,0.0,12.2,21.0,1.1,0.9,1.9,0.077,-0.2,-1.5,-1.7,0.1,0,0.0,OOR,1986,39.0
Mike Woodson,SG,27,SAC,81,2417,510,1073,0.475,2,13,0.154,508,1060,0.479,0.476,242,289,0.837,94,132,226,197,92,37,145,215,1264,14.2,0.527,0.012,0.269,4.4,6.1,5.3,11.9,1.8,0.9,10.8,22.5,2.5,1.5,4.0,0.079,-0.3,-0.5,-0.7,0.8,0,0.0,OOR,1986,35.0
Orlando Woolridge,SF,26,CHI,70,2248,540,1090,0.495,4,23,0.174,536,1067,0.502,0.497,364,462,0.788,150,200,350,213,49,47,174,186,1448,19.6,0.56,0.021,0.424,7.3,10.4,8.8,14.9,1.0,1.2,11.9,26.5,5.2,0.4,5.6,0.12,3.8,-1.9,2.0,2.3,0,0.0,OOR,1986,30.0
James Worthy,SF,24,LAL,75,2454,629,1086,0.579,0,13,0.0,629,1073,0.586,0.579,242,314,0.771,136,251,387,201,82,77,149,195,1500,20.4,0.613,0.012,0.289,6.6,11.1,9.0,11.5,1.6,1.7,10.9,22.6,6.7,2.7,9.5,0.185,3.5,0.3,3.9,3.6,0,0.009,Candidate,1986,32.0
Danny Young,PG,23,SEA,82,1901,227,449,0.506,24,74,0.324,203,375,0.541,0.532,90,106,0.849,29,91,120,303,110,9,92,113,568,13.7,0.573,0.165,0.236,1.8,5.8,3.7,22.2,2.9,0.3,15.7,12.9,2.7,2.1,4.8,0.121,0.2,1.7,1.9,1.9,0,0.0,OOR,1986,
Michael Young,SF,25,PHI,2,2,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,-0.818,-28.9,-19.1,-48.0,0.0,0,0.0,OOR,1986,54.0
